TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS,Season
1610612737,Atlanta Hawks,82,28,54,0.341,48.4,0.88,0.12,0.709,0.314,0.1,0.147,0.191,0.139,0.395,0.489,0.511,0.806,0.194,0.516,0.484,1,25,25,25,7,3,27,3,4,27,15,19,29,18,28,2,23,7,28,2,10,Atlanta Hawks,1999-00
1610612738,Boston Celtics,82,35,47,0.427,48.1,0.817,0.183,0.647,0.218,0.154,0.13,0.199,0.184,0.429,0.515,0.485,0.916,0.084,0.57,0.43,1,19,19,19,26,18,12,18,25,13,22,11,5,7,23,7,3,27,22,8,10,Boston Celtics,1999-00
1610612766,Charlotte Hornets,82,49,33,0.598,48.2,0.847,0.153,0.643,0.252,0.126,0.153,0.231,0.178,0.391,0.661,0.339,0.909,0.091,0.689,0.311,1,10,10,10,19,13,17,20,14,22,12,1,10,20,3,27,5,25,1,29,10,Charlotte Hornets,1999-00
1610612741,Chicago Bulls,82,17,65,0.207,48.3,0.833,0.167,0.64,0.226,0.147,0.087,0.213,0.172,0.415,0.603,0.397,0.868,0.132,0.638,0.362,1,28,28,28,17,15,15,22,21,15,29,3,14,14,9,21,14,16,8,22,10,Chicago Bulls,1999-00
1610612739,Cleveland Cavaliers,82,32,50,0.39,48.4,0.864,0.136,0.663,0.245,0.129,0.175,0.208,0.183,0.417,0.623,0.377,0.878,0.122,0.652,0.348,1,22,22,22,2,7,23,13,15,19,3,6,6,11,5,25,12,18,6,24,10,Cleveland Cavaliers,1999-00
1610612742,Dallas Mavericks,82,40,42,0.488,48.1,0.812,0.188,0.644,0.278,0.187,0.155,0.169,0.177,0.365,0.503,0.497,0.894,0.106,0.567,0.433,1,18,18,18,26,23,7,19,8,4,9,28,11,25,25,5,7,23,24,6,10,Dallas Mavericks,1999-00
1610612743,Denver Nuggets,82,35,47,0.427,48.4,0.798,0.202,0.638,0.222,0.174,0.152,0.189,0.159,0.416,0.596,0.404,0.785,0.215,0.625,0.375,1,19,19,19,2,25,5,23,24,7,13,20,25,13,10,20,26,4,10,20,10,Denver Nuggets,1999-00
1610612765,Detroit Pistons,82,42,40,0.512,48.4,0.816,0.184,0.614,0.24,0.155,0.16,0.231,0.179,0.374,0.5,0.5,0.92,0.08,0.561,0.439,1,15,15,15,7,20,10,27,18,12,6,2,9,22,27,3,2,28,25,5,10,Detroit Pistons,1999-00
1610612744,Golden State Warriors,82,19,63,0.232,48.2,0.85,0.15,0.677,0.238,0.132,0.162,0.191,0.18,0.438,0.595,0.405,0.791,0.209,0.618,0.382,1,27,27,27,22,11,19,5,19,18,5,18,8,3,11,19,25,5,11,19,10,Golden State Warriors,1999-00
1610612745,Houston Rockets,82,34,48,0.415,48.4,0.756,0.244,0.593,0.156,0.214,0.153,0.193,0.157,0.437,0.54,0.46,0.806,0.194,0.591,0.409,1,21,21,21,7,29,1,28,29,1,11,16,26,4,20,10,24,6,18,12,10,Houston Rockets,1999-00
1610612754,Indiana Pacers,82,56,26,0.683,48.1,0.776,0.224,0.593,0.242,0.211,0.135,0.196,0.15,0.351,0.539,0.461,0.909,0.091,0.609,0.391,1,3,3,3,26,26,4,29,17,2,20,14,28,27,21,9,4,26,14,16,10,Indiana Pacers,1999-00
1610612746,Los Angeles Clippers,82,15,67,0.183,48.1,0.812,0.188,0.649,0.224,0.171,0.117,0.181,0.154,0.425,0.471,0.529,0.762,0.238,0.514,0.486,1,29,29,29,29,22,8,17,23,9,24,24,27,9,29,1,27,3,29,1,10,Los Angeles Clippers,1999-00
1610612747,Los Angeles Lakers,82,67,15,0.817,48.3,0.847,0.153,0.676,0.204,0.125,0.116,0.199,0.164,0.472,0.582,0.418,0.858,0.142,0.612,0.388,1,1,1,1,14,12,18,6,28,24,25,9,21,1,14,16,17,13,13,17,10,Los Angeles Lakers,1999-00
1610612748,Miami Heat,82,52,30,0.634,48.4,0.814,0.186,0.653,0.259,0.173,0.133,0.174,0.16,0.394,0.612,0.388,0.861,0.139,0.649,0.351,1,7,7,7,7,21,9,15,10,8,21,26,23,19,7,23,15,15,7,23,10,Miami Heat,1999-00
1610612749,Milwaukee Bucks,82,42,40,0.512,48.4,0.843,0.157,0.67,0.328,0.142,0.147,0.188,0.177,0.342,0.54,0.46,0.888,0.112,0.583,0.417,1,15,15,15,2,14,16,9,2,16,14,21,12,28,19,11,9,21,21,9,10,Milwaukee Bucks,1999-00
1610612750,Minnesota Timberwolves,82,50,32,0.61,48.5,0.896,0.104,0.737,0.377,0.092,0.154,0.171,0.165,0.361,0.669,0.331,0.859,0.141,0.684,0.316,1,8,8,8,1,2,28,1,1,28,10,27,19,26,2,28,16,14,3,27,10,Minnesota Timberwolves,1999-00
1610612751,New Jersey Nets,82,31,51,0.378,48.4,0.8,0.2,0.623,0.254,0.178,0.123,0.199,0.194,0.369,0.505,0.495,0.891,0.109,0.567,0.433,1,23,23,23,7,24,6,26,13,6,23,10,3,24,24,6,8,22,23,7,10,New Jersey Nets,1999-00
1610612752,New York Knicks,82,50,32,0.61,48.4,0.853,0.147,0.674,0.3,0.139,0.09,0.187,0.165,0.374,0.502,0.498,0.886,0.114,0.548,0.452,1,8,8,8,7,10,20,8,5,17,28,22,20,23,26,4,10,20,26,4,10,New York Knicks,1999-00
1610612753,Orlando Magic,82,41,41,0.5,48.2,0.876,0.124,0.701,0.284,0.107,0.198,0.192,0.203,0.416,0.519,0.481,0.735,0.265,0.539,0.461,1,17,17,17,22,4,26,4,7,26,1,17,1,12,22,8,28,2,27,3,10,Orlando Magic,1999-00
1610612755,Philadelphia 76ers,82,49,33,0.598,48.4,0.905,0.095,0.717,0.257,0.08,0.173,0.203,0.2,0.46,0.587,0.413,0.88,0.12,0.607,0.393,1,10,10,10,7,1,29,2,12,29,4,8,2,2,13,17,11,19,15,15,10,Philadelphia 76ers,1999-00
1610612756,Phoenix Suns,82,53,29,0.646,48.3,0.816,0.184,0.65,0.224,0.169,0.144,0.181,0.188,0.426,0.632,0.368,0.943,0.057,0.678,0.322,1,5,5,5,14,19,11,16,22,10,16,23,4,8,4,26,1,29,4,26,10,Phoenix Suns,1999-00
1610612757,Portland Trail Blazers,82,59,23,0.72,48.2,0.825,0.175,0.654,0.244,0.153,0.138,0.193,0.16,0.41,0.604,0.396,0.848,0.152,0.637,0.363,1,2,2,2,19,17,13,14,16,14,17,15,24,15,8,22,18,12,9,21,10,Portland Trail Blazers,1999-00
1610612758,Sacramento Kings,82,44,38,0.537,48.3,0.773,0.227,0.637,0.205,0.186,0.158,0.177,0.182,0.432,0.576,0.424,0.699,0.301,0.596,0.404,1,14,14,14,18,27,3,24,27,5,8,25,7,6,15,15,29,1,17,13,10,Sacramento Kings,1999-00
1610612759,San Antonio Spurs,82,53,29,0.646,48.4,0.862,0.138,0.665,0.257,0.126,0.136,0.209,0.161,0.408,0.588,0.412,0.839,0.161,0.616,0.384,1,5,5,5,2,8,22,12,11,23,19,5,22,16,12,18,19,11,12,18,10,San Antonio Spurs,1999-00
1610612760,Seattle SuperSonics,82,45,37,0.549,48.2,0.768,0.232,0.631,0.207,0.202,0.159,0.168,0.166,0.424,0.558,0.442,0.821,0.179,0.604,0.396,1,12,12,12,19,28,2,25,26,3,7,29,17,10,16,14,22,8,16,14,10,Seattle SuperSonics,1999-00
1610612761,Toronto Raptors,82,45,37,0.549,48.2,0.83,0.17,0.641,0.319,0.16,0.182,0.199,0.168,0.323,0.617,0.383,0.873,0.127,0.653,0.347,1,12,12,12,22,16,14,21,3,11,2,12,16,29,6,24,13,17,5,25,10,Toronto Raptors,1999-00
1610612762,Utah Jazz,82,55,27,0.671,48.2,0.866,0.134,0.665,0.289,0.125,0.113,0.21,0.174,0.376,0.671,0.329,0.836,0.164,0.689,0.311,1,4,4,4,22,6,24,11,6,25,27,4,13,21,1,29,20,10,2,28,10,Utah Jazz,1999-00
1610612763,Vancouver Grizzlies,82,22,60,0.268,48.4,0.861,0.139,0.667,0.234,0.126,0.137,0.207,0.171,0.433,0.548,0.452,0.907,0.093,0.588,0.412,1,26,26,26,2,9,21,10,20,21,18,7,15,5,18,12,6,24,20,10,10,Vancouver Grizzlies,1999-00
1610612764,Washington Wizards,82,29,53,0.354,48.3,0.867,0.133,0.675,0.269,0.127,0.114,0.198,0.166,0.406,0.558,0.442,0.833,0.167,0.588,0.412,1,24,24,24,14,5,25,7,9,20,26,13,18,17,17,13,21,9,19,11,10,Washington Wizards,1999-00
1610612737,Atlanta Hawks,82,25,57,0.305,48.1,0.86,0.14,0.682,0.283,0.134,0.121,0.184,0.168,0.398,0.507,0.493,0.811,0.189,0.542,0.458,1,25,25,25,27,7,23,4,5,21,20,25,20,14,26,4,24,6,29,1,10,Atlanta Hawks,2000-01
1610612738,Boston Celtics,82,36,46,0.439,48.4,0.748,0.252,0.562,0.186,0.229,0.107,0.209,0.19,0.377,0.532,0.468,0.926,0.074,0.616,0.384,1,20,20,20,13,29,1,29,28,1,27,7,4,20,22,8,1,29,12,18,10,Boston Celtics,2000-01
1610612766,Charlotte Hornets,82,46,36,0.561,48.5,0.849,0.151,0.653,0.283,0.135,0.147,0.212,0.168,0.37,0.65,0.35,0.885,0.115,0.679,0.321,1,14,14,14,9,10,20,14,6,20,12,6,19,22,2,28,7,23,2,28,10,Charlotte Hornets,2000-01
1610612741,Chicago Bulls,82,15,67,0.183,48.4,0.852,0.148,0.666,0.275,0.137,0.117,0.196,0.177,0.391,0.634,0.366,0.894,0.106,0.665,0.335,1,29,29,29,11,9,21,11,10,19,24,12,11,16,5,25,4,26,3,27,10,Chicago Bulls,2000-01
1610612739,Cleveland Cavaliers,82,30,52,0.366,48.4,0.899,0.101,0.706,0.274,0.087,0.142,0.206,0.174,0.432,0.564,0.436,0.914,0.086,0.591,0.409,1,23,23,23,13,1,29,2,11,29,14,8,14,6,14,16,2,28,20,10,10,Cleveland Cavaliers,2000-01
1610612742,Dallas Mavericks,82,53,29,0.646,48.3,0.798,0.202,0.623,0.233,0.188,0.152,0.188,0.166,0.39,0.513,0.487,0.816,0.184,0.564,0.436,1,5,5,5,18,24,6,23,20,6,9,20,21,17,25,5,22,8,24,6,10,Dallas Mavericks,2000-01
1610612743,Denver Nuggets,82,40,42,0.488,48.2,0.79,0.21,0.623,0.22,0.194,0.158,0.183,0.152,0.404,0.62,0.38,0.861,0.139,0.661,0.339,1,19,19,19,21,25,5,24,23,4,5,26,26,13,8,22,15,15,6,24,10,Denver Nuggets,2000-01
1610612765,Detroit Pistons,82,32,50,0.39,48.4,0.838,0.162,0.646,0.28,0.149,0.161,0.205,0.175,0.365,0.513,0.487,0.848,0.152,0.558,0.442,1,21,21,21,11,12,18,17,9,15,4,9,13,24,24,6,17,13,25,5,10,Detroit Pistons,2000-01
1610612744,Golden State Warriors,82,17,65,0.207,48.2,0.866,0.134,0.7,0.268,0.112,0.149,0.188,0.19,0.432,0.588,0.412,0.809,0.191,0.609,0.391,1,28,28,28,21,5,25,3,13,26,11,21,3,7,10,20,25,5,13,17,10,Golden State Warriors,2000-01
1610612745,Houston Rockets,82,45,37,0.549,48.4,0.783,0.217,0.612,0.203,0.19,0.112,0.198,0.151,0.409,0.498,0.502,0.792,0.208,0.548,0.452,1,15,15,15,13,26,4,27,27,5,26,11,28,11,29,1,28,2,27,3,10,Houston Rockets,2000-01
1610612754,Indiana Pacers,82,41,41,0.5,48.7,0.82,0.18,0.641,0.281,0.157,0.12,0.203,0.156,0.36,0.58,0.42,0.889,0.111,0.623,0.377,1,18,18,18,3,20,10,20,7,14,21,10,25,27,11,19,5,25,10,20,10,Indiana Pacers,2000-01
1610612746,Los Angeles Clippers,82,31,51,0.378,48.9,0.836,0.164,0.669,0.207,0.142,0.123,0.188,0.151,0.462,0.505,0.495,0.847,0.153,0.547,0.453,1,22,22,22,2,13,17,10,24,17,19,19,27,2,28,2,18,12,28,2,10,Los Angeles Clippers,2000-01
1610612747,Los Angeles Lakers,82,56,26,0.683,48.5,0.809,0.191,0.647,0.207,0.16,0.096,0.193,0.148,0.441,0.565,0.435,0.866,0.134,0.607,0.393,1,2,2,2,6,21,9,16,25,13,28,16,29,4,13,17,14,16,14,16,10,Los Angeles Lakers,2000-01
1610612748,Miami Heat,82,50,32,0.61,48.5,0.779,0.221,0.608,0.246,0.197,0.112,0.195,0.191,0.362,0.56,0.44,0.812,0.188,0.605,0.395,1,9,9,9,8,28,2,28,17,3,25,13,2,25,16,14,23,7,15,15,10,Miami Heat,2000-01
1610612749,Milwaukee Bucks,82,52,30,0.634,48.2,0.782,0.218,0.617,0.285,0.204,0.145,0.178,0.169,0.332,0.529,0.471,0.879,0.121,0.593,0.407,1,7,7,7,21,27,3,26,4,2,13,28,18,29,23,7,9,21,17,13,10,Milwaukee Bucks,2000-01
1610612750,Minnesota Timberwolves,82,47,35,0.573,48.4,0.869,0.131,0.708,0.342,0.121,0.155,0.171,0.174,0.367,0.637,0.363,0.882,0.118,0.662,0.338,1,12,12,12,13,3,27,1,1,25,6,29,15,23,3,27,8,22,4,26,10,Minnesota Timberwolves,2000-01
1610612751,New Jersey Nets,82,26,56,0.317,48.1,0.835,0.165,0.641,0.225,0.143,0.128,0.216,0.184,0.416,0.543,0.457,0.798,0.202,0.576,0.424,1,24,24,24,28,15,15,19,22,16,18,3,7,9,20,10,26,4,23,7,10,New Jersey Nets,2000-01
1610612752,New York Knicks,82,48,34,0.585,48.5,0.82,0.18,0.65,0.271,0.161,0.083,0.189,0.176,0.379,0.506,0.494,0.826,0.174,0.552,0.448,1,11,11,11,6,19,11,15,12,11,29,18,12,19,27,3,21,9,26,4,10,New York Knicks,2000-01
1610612753,Orlando Magic,82,43,39,0.524,48.7,0.804,0.196,0.631,0.258,0.184,0.154,0.185,0.189,0.373,0.548,0.452,0.859,0.141,0.598,0.402,1,17,17,17,4,23,7,22,16,7,7,24,5,21,19,11,16,14,16,14,10,Orlando Magic,2000-01
1610612755,Philadelphia 76ers,82,56,26,0.683,48.4,0.876,0.124,0.68,0.238,0.101,0.171,0.219,0.187,0.442,0.554,0.446,0.878,0.122,0.583,0.417,1,2,2,2,10,2,28,5,18,28,1,2,6,3,18,12,10,20,21,9,10,Philadelphia 76ers,2000-01
1610612756,Phoenix Suns,82,51,31,0.622,48.3,0.844,0.156,0.678,0.281,0.129,0.151,0.193,0.198,0.397,0.615,0.385,0.898,0.102,0.647,0.353,1,8,8,8,18,11,19,6,8,23,10,15,1,15,9,21,3,27,9,21,10,Phoenix Suns,2000-01
1610612757,Portland Trail Blazers,82,50,32,0.61,48.2,0.835,0.165,0.674,0.26,0.141,0.129,0.185,0.173,0.414,0.629,0.371,0.829,0.171,0.653,0.347,1,9,9,9,26,14,16,8,15,18,16,23,16,10,7,23,19,11,8,22,10,Portland Trail Blazers,2000-01
1610612758,Sacramento Kings,82,55,27,0.671,49.0,0.806,0.194,0.636,0.205,0.172,0.162,0.192,0.177,0.431,0.554,0.446,0.797,0.203,0.591,0.409,1,4,4,4,1,22,8,21,26,9,3,17,10,8,17,13,27,3,19,11,10,Sacramento Kings,2000-01
1610612759,San Antonio Spurs,82,58,24,0.707,48.4,0.825,0.175,0.619,0.238,0.169,0.118,0.212,0.163,0.38,0.569,0.431,0.876,0.124,0.617,0.383,1,1,1,1,13,17,13,25,19,10,23,5,23,18,12,18,11,19,11,19,10,San Antonio Spurs,2000-01
1610612760,Seattle SuperSonics,82,44,38,0.537,48.3,0.824,0.176,0.643,0.169,0.175,0.154,0.182,0.181,0.474,0.538,0.462,0.886,0.114,0.592,0.408,1,16,16,16,18,18,12,18,29,8,8,27,8,1,21,9,6,24,18,12,10,Seattle SuperSonics,2000-01
1610612761,Toronto Raptors,82,47,35,0.573,48.7,0.833,0.167,0.654,0.299,0.161,0.17,0.185,0.156,0.355,0.63,0.37,0.828,0.172,0.657,0.343,1,12,12,12,5,16,14,13,3,12,2,22,24,28,6,24,20,10,7,23,10,Toronto Raptors,2000-01
1610612762,Utah Jazz,82,53,29,0.646,48.2,0.865,0.135,0.662,0.226,0.123,0.118,0.215,0.18,0.436,0.693,0.307,0.874,0.126,0.713,0.287,1,5,5,5,25,6,24,12,21,24,22,4,9,5,1,29,12,17,1,29,10,Utah Jazz,2000-01
1610612763,Vancouver Grizzlies,82,23,59,0.28,48.2,0.855,0.145,0.677,0.316,0.13,0.128,0.194,0.165,0.361,0.635,0.365,0.874,0.126,0.662,0.338,1,26,26,26,21,8,22,7,2,22,17,14,22,26,4,26,12,17,5,25,10,Vancouver Grizzlies,2000-01
1610612764,Washington Wizards,82,19,63,0.232,48.0,0.869,0.131,0.669,0.263,0.108,0.136,0.223,0.17,0.407,0.563,0.437,0.753,0.247,0.581,0.419,1,27,27,27,29,4,26,9,14,27,15,1,17,12,15,15,29,1,22,8,10,Washington Wizards,2000-01
1610612737,Atlanta Hawks,82,33,49,0.402,48.2,0.819,0.181,0.643,0.219,0.165,0.158,0.193,0.18,0.424,0.525,0.475,0.839,0.161,0.57,0.43,1,22,22,22,23,16,14,18,24,13,5,8,4,10,23,7,21,9,25,5,10,Atlanta Hawks,2001-02
1610612738,Boston Celtics,82,49,33,0.598,48.4,0.711,0.289,0.545,0.177,0.265,0.129,0.19,0.175,0.368,0.512,0.488,0.886,0.114,0.604,0.396,1,8,8,8,8,29,1,29,29,1,17,12,9,24,26,4,10,20,16,14,10,Boston Celtics,2001-02
1610612766,Charlotte Hornets,82,44,38,0.537,48.2,0.849,0.151,0.662,0.259,0.135,0.135,0.204,0.161,0.402,0.58,0.42,0.812,0.188,0.608,0.392,1,11,11,11,24,7,23,12,10,23,11,6,18,14,10,20,24,6,14,16,10,Charlotte Hornets,2001-02
1610612741,Chicago Bulls,82,21,61,0.256,48.3,0.866,0.134,0.685,0.313,0.123,0.127,0.193,0.166,0.371,0.617,0.383,0.89,0.11,0.646,0.354,1,28,28,28,19,4,26,5,3,25,19,9,16,23,3,27,8,22,3,27,10,Chicago Bulls,2001-02
1610612739,Cleveland Cavaliers,82,29,53,0.354,48.4,0.844,0.156,0.656,0.297,0.149,0.123,0.196,0.142,0.358,0.601,0.399,0.91,0.09,0.641,0.359,1,24,24,24,6,9,21,16,5,19,22,7,29,27,8,22,3,27,5,25,10,Cleveland Cavaliers,2001-02
1610612742,Dallas Mavericks,82,57,25,0.695,48.5,0.763,0.237,0.598,0.222,0.216,0.152,0.186,0.152,0.376,0.51,0.49,0.799,0.201,0.566,0.434,1,4,4,4,5,25,5,27,22,5,6,16,24,21,27,3,25,5,27,3,10,Dallas Mavericks,2001-02
1610612743,Denver Nuggets,82,27,55,0.329,48.3,0.813,0.187,0.659,0.24,0.168,0.151,0.173,0.162,0.42,0.586,0.414,0.842,0.158,0.623,0.377,1,26,26,26,15,18,12,13,17,11,7,24,17,12,9,21,20,10,9,21,10,Denver Nuggets,2001-02
1610612765,Detroit Pistons,82,50,32,0.61,48.0,0.761,0.239,0.589,0.222,0.22,0.127,0.191,0.179,0.367,0.555,0.445,0.884,0.116,0.62,0.38,1,6,6,6,29,26,4,28,21,4,18,10,5,25,19,11,11,19,10,20,10,Detroit Pistons,2001-02
1610612744,Golden State Warriors,82,21,61,0.256,48.2,0.858,0.142,0.669,0.198,0.12,0.15,0.211,0.169,0.471,0.532,0.468,0.881,0.119,0.569,0.431,1,28,28,28,22,6,24,10,27,27,9,3,13,1,22,8,12,18,26,4,10,Golden State Warriors,2001-02
1610612745,Houston Rockets,82,28,54,0.341,48.7,0.777,0.223,0.618,0.242,0.197,0.097,0.185,0.145,0.376,0.457,0.543,0.829,0.171,0.522,0.478,1,25,25,25,1,24,6,24,16,6,28,17,28,22,29,1,23,7,29,1,10,Houston Rockets,2001-02
1610612754,Indiana Pacers,82,42,40,0.512,48.5,0.818,0.182,0.637,0.254,0.153,0.163,0.209,0.159,0.383,0.601,0.399,0.896,0.104,0.642,0.358,1,15,15,15,3,17,13,20,11,17,3,5,20,18,7,23,6,24,4,26,10,Indiana Pacers,2001-02
1610612746,Los Angeles Clippers,82,39,43,0.476,48.3,0.828,0.172,0.653,0.2,0.156,0.103,0.191,0.15,0.453,0.523,0.477,0.919,0.081,0.577,0.423,1,18,18,18,15,14,16,17,26,14,27,11,26,3,24,6,1,29,24,6,10,Los Angeles Clippers,2001-02
1610612747,Los Angeles Lakers,82,58,24,0.707,48.2,0.79,0.21,0.636,0.206,0.184,0.105,0.18,0.153,0.43,0.539,0.461,0.902,0.098,0.597,0.403,1,2,2,2,20,23,7,21,25,8,25,20,22,6,21,9,4,26,18,12,10,Los Angeles Lakers,2001-02
1610612763,Memphis Grizzlies,82,23,59,0.28,48.2,0.832,0.168,0.682,0.244,0.137,0.13,0.181,0.166,0.439,0.613,0.387,0.723,0.277,0.626,0.374,1,27,27,27,20,13,17,7,15,22,15,19,15,5,4,26,29,1,8,22,10,Memphis Grizzlies,2001-02
1610612748,Miami Heat,82,36,46,0.439,48.6,0.859,0.141,0.696,0.317,0.131,0.11,0.173,0.161,0.379,0.556,0.444,0.894,0.106,0.594,0.406,1,20,20,20,2,5,25,2,2,24,24,23,19,19,18,12,7,23,19,11,10,Miami Heat,2001-02
1610612749,Milwaukee Bucks,82,41,41,0.5,48.5,0.759,0.241,0.612,0.273,0.222,0.126,0.165,0.147,0.339,0.55,0.45,0.843,0.157,0.607,0.393,1,17,17,17,4,27,3,25,7,3,20,27,27,29,20,10,19,11,15,15,10,Milwaukee Bucks,2001-02
1610612750,Minnesota Timberwolves,82,50,32,0.61,48.3,0.848,0.152,0.682,0.298,0.146,0.129,0.172,0.152,0.384,0.604,0.396,0.793,0.207,0.628,0.372,1,6,6,6,15,8,22,6,4,20,16,25,25,17,5,25,27,3,7,23,10,Minnesota Timberwolves,2001-02
1610612751,New Jersey Nets,82,52,30,0.634,48.4,0.825,0.175,0.669,0.225,0.153,0.181,0.178,0.181,0.444,0.62,0.38,0.876,0.124,0.654,0.346,1,5,5,5,8,15,15,9,20,16,1,21,3,4,2,28,13,17,2,28,10,New Jersey Nets,2001-02
1610612752,New York Knicks,82,30,52,0.366,48.3,0.794,0.206,0.624,0.264,0.189,0.105,0.187,0.156,0.36,0.566,0.434,0.829,0.171,0.611,0.389,1,23,23,23,15,22,8,23,9,7,26,15,21,26,13,17,22,8,12,18,10,New York Knicks,2001-02
1610612753,Orlando Magic,82,44,38,0.537,48.4,0.759,0.241,0.599,0.22,0.226,0.149,0.175,0.172,0.379,0.519,0.481,0.845,0.155,0.584,0.416,1,11,11,11,8,28,2,26,23,2,10,22,10,20,25,5,18,12,21,9,10,Orlando Magic,2001-02
1610612755,Philadelphia 76ers,82,43,39,0.524,48.1,0.889,0.111,0.694,0.266,0.086,0.151,0.22,0.177,0.428,0.558,0.442,0.897,0.103,0.584,0.416,1,14,14,14,27,1,29,3,8,29,8,2,6,8,17,13,5,25,22,8,10,Philadelphia 76ers,2001-02
1610612756,Phoenix Suns,82,36,46,0.439,48.4,0.842,0.158,0.702,0.247,0.138,0.13,0.16,0.169,0.456,0.567,0.433,0.796,0.204,0.593,0.407,1,20,20,20,14,10,20,1,13,21,13,28,12,2,12,18,26,4,20,10,10,Phoenix Suns,2001-02
1610612757,Portland Trail Blazers,82,49,33,0.598,48.4,0.802,0.198,0.641,0.244,0.176,0.135,0.183,0.177,0.396,0.602,0.398,0.856,0.144,0.641,0.359,1,8,8,8,8,21,9,19,14,10,12,18,7,15,6,24,17,13,6,24,10,Portland Trail Blazers,2001-02
1610612758,Sacramento Kings,82,61,21,0.744,48.2,0.834,0.166,0.662,0.248,0.149,0.163,0.189,0.168,0.414,0.56,0.44,0.866,0.134,0.6,0.4,1,1,1,1,26,12,18,11,12,18,4,13,14,13,16,14,15,15,17,13,10,Sacramento Kings,2001-02
1610612759,San Antonio Spurs,82,58,24,0.707,48.4,0.81,0.19,0.624,0.197,0.166,0.12,0.21,0.176,0.427,0.507,0.493,0.886,0.114,0.564,0.436,1,2,2,2,6,19,11,22,28,12,23,4,8,9,28,2,9,21,28,2,10,San Antonio Spurs,2001-02
1610612760,Seattle SuperSonics,82,45,37,0.549,48.4,0.807,0.193,0.659,0.231,0.183,0.124,0.158,0.181,0.429,0.56,0.44,0.912,0.088,0.615,0.385,1,10,10,10,8,20,10,14,19,9,21,29,2,7,15,15,2,28,11,19,10,Seattle SuperSonics,2001-02
1610612761,Toronto Raptors,82,42,40,0.512,48.2,0.835,0.165,0.676,0.288,0.155,0.181,0.169,0.171,0.387,0.571,0.429,0.858,0.142,0.609,0.391,1,15,15,15,25,11,19,8,6,15,2,26,11,16,11,19,16,14,13,17,10,Toronto Raptors,2001-02
1610612762,Utah Jazz,82,44,38,0.537,48.4,0.868,0.132,0.658,0.238,0.107,0.13,0.235,0.196,0.42,0.678,0.322,0.871,0.129,0.697,0.303,1,11,11,11,8,3,27,15,18,28,14,1,1,11,1,29,14,16,1,29,10,Utah Jazz,2001-02
1610612764,Washington Wizards,82,37,45,0.451,48.1,0.882,0.118,0.692,0.34,0.12,0.091,0.188,0.153,0.352,0.561,0.439,0.784,0.216,0.584,0.416,1,19,19,19,27,2,28,4,1,26,29,14,23,28,14,16,28,2,23,7,10,Washington Wizards,2001-02
1610612737,Atlanta Hawks,82,35,47,0.427,48.6,0.823,0.177,0.637,0.265,0.156,0.135,0.207,0.151,0.372,0.543,0.457,0.856,0.144,0.587,0.413,1,22,22,22,5,14,16,18,9,15,10,9,28,21,17,13,14,16,18,12,10,Atlanta Hawks,2002-03
1610612738,Boston Celtics,82,44,38,0.537,48.4,0.669,0.331,0.521,0.149,0.284,0.096,0.195,0.185,0.372,0.496,0.504,0.823,0.177,0.583,0.417,1,13,13,13,14,29,1,29,29,1,27,14,8,22,28,2,24,6,19,11,10,Boston Celtics,2002-03
1610612741,Chicago Bulls,82,30,52,0.366,48.6,0.852,0.148,0.679,0.215,0.134,0.129,0.187,0.158,0.464,0.562,0.438,0.848,0.152,0.596,0.404,1,23,23,23,4,7,23,7,23,22,12,18,25,2,13,17,19,11,16,14,10,Chicago Bulls,2002-03
1610612739,Cleveland Cavaliers,82,17,65,0.207,48.4,0.867,0.133,0.682,0.251,0.117,0.154,0.2,0.166,0.431,0.572,0.428,0.853,0.147,0.601,0.399,1,28,28,28,14,6,24,6,13,24,5,12,16,8,10,20,16,14,13,17,10,Cleveland Cavaliers,2002-03
1610612742,Dallas Mavericks,82,60,22,0.732,48.2,0.761,0.239,0.598,0.229,0.226,0.139,0.176,0.174,0.369,0.515,0.485,0.843,0.157,0.581,0.419,1,1,1,1,24,28,2,26,18,3,7,25,11,23,25,5,20,10,20,10,10,Dallas Mavericks,2002-03
