TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,CFID,CFPARAMS,Season
1610612756,Phoenix Suns,82,36,46,0.439,3966.0,0.472,0.235,0.155,0.301,0.476,0.302,0.163,0.298,1,20,20,20,14,16,29,15,11,12,18,8,21,10,Phoenix Suns,2001-02
1610612757,Portland Trail Blazers,82,49,33,0.598,3966.0,0.485,0.285,0.154,0.318,0.489,0.272,0.159,0.267,1,8,8,8,8,10,18,13,3,24,6,11,3,10,Portland Trail Blazers,2001-02
1610612758,Sacramento Kings,82,61,21,0.744,3951.0,0.497,0.308,0.14,0.279,0.467,0.248,0.154,0.283,1,1,1,1,26,5,9,3,17,8,3,14,11,10,Sacramento Kings,2001-02
1610612759,San Antonio Spurs,82,58,24,0.707,3971.0,0.492,0.353,0.155,0.272,0.453,0.244,0.155,0.281,1,2,2,2,6,8,2,14,20,1,2,13,10,10,San Antonio Spurs,2001-02
1610612760,Seattle SuperSonics,82,45,37,0.549,3966.0,0.505,0.25,0.148,0.294,0.485,0.279,0.165,0.319,1,10,10,10,8,3,28,8,12,20,9,6,28,10,Seattle SuperSonics,2001-02
1610612761,Toronto Raptors,82,42,40,0.512,3951.0,0.463,0.255,0.156,0.314,0.471,0.315,0.166,0.299,1,15,15,15,25,24,26,16,5,10,23,5,22,10,Toronto Raptors,2001-02
1610612762,Utah Jazz,82,44,38,0.537,3966.0,0.472,0.381,0.176,0.335,0.484,0.371,0.179,0.283,1,11,11,11,8,17,1,29,2,17,29,1,12,10,Utah Jazz,2001-02
1610612764,Washington Wizards,82,37,45,0.451,3946.0,0.464,0.28,0.142,0.307,0.484,0.283,0.146,0.286,1,19,19,19,27,22,19,5,8,18,10,22,15,10,Washington Wizards,2001-02
1610612737,Atlanta Hawks,82,35,47,0.427,3981.0,0.476,0.313,0.176,0.279,0.469,0.291,0.137,0.296,1,22,22,22,5,12,11,26,18,9,12,29,22,10,Atlanta Hawks,2002-03
1610612738,Boston Celtics,82,44,38,0.537,3966.0,0.47,0.306,0.149,0.236,0.471,0.323,0.17,0.275,1,13,13,13,14,19,14,9,29,13,22,5,10,10,Boston Celtics,2002-03
1610612741,Chicago Bulls,82,30,52,0.366,3985.0,0.471,0.3,0.173,0.277,0.47,0.351,0.152,0.305,1,23,23,23,4,18,15,25,19,12,28,21,27,10,Chicago Bulls,2002-03
1610612739,Cleveland Cavaliers,82,17,65,0.207,3966.0,0.444,0.298,0.187,0.31,0.484,0.327,0.145,0.268,1,28,28,28,14,27,17,28,5,23,24,25,4,10,Cleveland Cavaliers,2002-03
1610612742,Dallas Mavericks,82,60,22,0.732,3956.0,0.498,0.257,0.121,0.254,0.473,0.304,0.168,0.291,1,1,1,1,24,3,28,1,27,15,18,8,19,10,Dallas Mavericks,2002-03
1610612743,Denver Nuggets,82,17,65,0.207,3946.0,0.428,0.283,0.195,0.313,0.477,0.384,0.183,0.267,1,28,28,28,29,29,22,29,4,18,29,1,3,10,Denver Nuggets,2002-03
1610612765,Detroit Pistons,82,50,32,0.61,3981.0,0.473,0.322,0.149,0.259,0.461,0.302,0.155,0.26,1,5,5,5,7,14,9,10,24,5,17,17,1,10,Detroit Pistons,2002-03
1610612744,Golden State Warriors,82,38,44,0.463,3951.0,0.472,0.343,0.162,0.35,0.482,0.29,0.14,0.321,1,19,19,19,26,17,4,20,1,20,11,28,29,10,Golden State Warriors,2002-03
1610612745,Houston Rockets,82,43,39,0.524,3986.0,0.474,0.316,0.168,0.303,0.462,0.27,0.143,0.276,1,15,15,15,1,13,10,23,6,6,5,26,11,10,Houston Rockets,2002-03
1610612754,Indiana Pacers,82,48,34,0.585,3981.0,0.469,0.344,0.155,0.29,0.458,0.298,0.161,0.277,1,9,9,9,6,20,3,13,12,3,14,11,13,10,Indiana Pacers,2002-03
1610612746,Los Angeles Clippers,82,27,55,0.329,3951.0,0.467,0.335,0.167,0.291,0.481,0.287,0.149,0.298,1,25,25,25,26,22,6,22,11,19,9,23,25,10,Los Angeles Clippers,2002-03
1610612747,Los Angeles Lakers,82,50,32,0.61,3986.0,0.486,0.311,0.151,0.302,0.477,0.317,0.151,0.273,1,5,5,5,1,8,12,11,9,17,19,22,8,10,Los Angeles Lakers,2002-03
1610612763,Memphis Grizzlies,82,28,54,0.341,3986.0,0.487,0.287,0.159,0.27,0.491,0.26,0.154,0.313,1,24,24,24,1,7,18,19,21,28,3,18,28,10,Memphis Grizzlies,2002-03
1610612748,Miami Heat,82,25,57,0.305,3966.0,0.439,0.259,0.156,0.268,0.47,0.343,0.158,0.261,1,26,26,26,14,28,27,17,23,10,27,13,2,10,Miami Heat,2002-03
1610612749,Milwaukee Bucks,82,42,40,0.512,3981.0,0.5,0.287,0.136,0.256,0.494,0.318,0.153,0.301,1,16,16,16,7,1,19,2,25,29,20,20,26,10,Milwaukee Bucks,2002-03
1610612750,Minnesota Timberwolves,82,51,31,0.622,3961.0,0.488,0.268,0.145,0.282,0.472,0.27,0.143,0.271,1,4,4,4,20,6,25,4,16,14,4,27,7,10,Minnesota Timberwolves,2002-03
1610612751,New Jersey Nets,82,49,33,0.598,3951.0,0.468,0.333,0.156,0.287,0.46,0.3,0.175,0.269,1,8,8,8,26,21,7,16,14,4,16,3,6,10,New Jersey Nets,2002-03
1610612740,New Orleans Hornets,82,47,35,0.573,3981.0,0.465,0.285,0.158,0.317,0.464,0.295,0.156,0.269,1,11,11,11,7,24,20,18,3,7,13,14,5,10,New Orleans Hornets,2002-03
1610612752,New York Knicks,82,37,45,0.451,3971.0,0.486,0.241,0.148,0.244,0.485,0.339,0.153,0.282,1,20,20,20,10,9,29,7,28,24,26,19,15,10,New York Knicks,2002-03
1610612753,Orlando Magic,82,42,40,0.512,3961.0,0.478,0.307,0.149,0.27,0.486,0.326,0.169,0.289,1,16,16,16,20,11,13,8,22,25,23,6,18,10,Orlando Magic,2002-03
1610612755,Philadelphia 76ers,82,48,34,0.585,3971.0,0.466,0.339,0.155,0.303,0.488,0.32,0.181,0.273,1,9,9,9,11,23,5,15,7,26,21,2,9,10,Philadelphia 76ers,2002-03
1610612756,Phoenix Suns,82,44,38,0.537,3961.0,0.473,0.285,0.155,0.297,0.47,0.29,0.168,0.297,1,13,13,13,20,15,21,14,10,11,10,7,23,10,Phoenix Suns,2002-03
1610612757,Portland Trail Blazers,82,50,32,0.61,3970.0,0.489,0.3,0.164,0.302,0.483,0.254,0.166,0.277,1,5,5,5,13,5,16,21,8,21,1,9,12,10,Portland Trail Blazers,2002-03
1610612758,Sacramento Kings,82,59,23,0.72,3966.0,0.499,0.262,0.147,0.256,0.446,0.275,0.156,0.294,1,3,3,3,14,2,26,6,26,1,6,16,21,10,Sacramento Kings,2002-03
1610612759,San Antonio Spurs,82,60,22,0.732,3966.0,0.497,0.348,0.17,0.288,0.453,0.259,0.161,0.287,1,1,1,1,14,4,2,24,13,2,2,12,17,10,San Antonio Spurs,2002-03
1610612760,Seattle SuperSonics,82,40,42,0.488,3971.0,0.472,0.27,0.144,0.281,0.484,0.283,0.161,0.282,1,18,18,18,11,16,24,3,17,22,8,10,14,10,Seattle SuperSonics,2002-03
1610612761,Toronto Raptors,82,24,58,0.293,3961.0,0.458,0.282,0.154,0.282,0.489,0.298,0.148,0.293,1,27,27,27,20,26,23,12,15,27,15,24,20,10,Toronto Raptors,2002-03
1610612762,Utah Jazz,82,47,35,0.573,3956.0,0.486,0.38,0.181,0.325,0.468,0.338,0.172,0.298,1,11,11,11,24,10,1,27,2,8,25,4,24,10,Utah Jazz,2002-03
1610612764,Washington Wizards,82,37,45,0.451,3966.0,0.46,0.325,0.146,0.273,0.477,0.275,0.156,0.284,1,20,20,20,14,25,8,5,20,16,7,15,16,10,Washington Wizards,2002-03
1610612737,Atlanta Hawks,82,28,54,0.341,3981.0,0.465,0.303,0.174,0.286,0.476,0.307,0.148,0.295,1,25,25,25,4,18,15,26,12,18,18,23,18,10,Atlanta Hawks,2003-04
1610612738,Boston Celtics,82,36,46,0.439,3941.0,0.486,0.327,0.17,0.252,0.479,0.325,0.178,0.305,1,20,20,20,28,5,7,23,28,19,24,2,24,10,Boston Celtics,2003-04
1610612741,Chicago Bulls,82,23,59,0.28,3966.0,0.446,0.271,0.169,0.281,0.469,0.339,0.16,0.286,1,28,28,28,14,29,23,21,17,13,27,16,15,10,Chicago Bulls,2003-04
1610612739,Cleveland Cavaliers,82,35,47,0.427,3971.0,0.451,0.3,0.157,0.311,0.469,0.294,0.138,0.27,1,21,21,21,7,28,16,9,5,14,14,29,7,10,Cleveland Cavaliers,2003-04
1610612742,Dallas Mavericks,82,52,30,0.634,3961.0,0.495,0.256,0.127,0.314,0.498,0.287,0.157,0.284,1,7,7,7,15,3,29,1,3,28,7,18,14,10,Dallas Mavericks,2003-04
1610612743,Denver Nuggets,82,43,39,0.524,3946.0,0.467,0.319,0.162,0.305,0.481,0.303,0.177,0.307,1,11,11,11,26,17,11,17,8,20,16,3,26,10,Denver Nuggets,2003-04
1610612765,Detroit Pistons,82,54,28,0.659,3956.0,0.461,0.328,0.166,0.301,0.441,0.271,0.175,0.282,1,6,6,6,19,20,6,20,9,2,3,5,13,10,Detroit Pistons,2003-04
1610612744,Golden State Warriors,82,37,45,0.451,3971.0,0.475,0.311,0.159,0.284,0.476,0.283,0.15,0.279,1,18,18,18,7,12,13,12,14,16,5,21,11,10,Golden State Warriors,2003-04
1610612745,Houston Rockets,82,45,37,0.549,3986.0,0.484,0.286,0.183,0.265,0.447,0.316,0.147,0.255,1,10,10,10,3,6,21,27,25,4,22,25,2,10,Houston Rockets,2003-04
1610612754,Indiana Pacers,82,61,21,0.744,3961.0,0.471,0.319,0.159,0.285,0.459,0.291,0.176,0.261,1,1,1,1,15,16,12,13,13,6,12,4,4,10,Indiana Pacers,2003-04
1610612746,Los Angeles Clippers,82,28,54,0.341,3961.0,0.453,0.35,0.173,0.328,0.494,0.312,0.146,0.3,1,25,25,25,15,27,3,24,2,27,20,27,20,10,Los Angeles Clippers,2003-04
1610612747,Los Angeles Lakers,82,56,26,0.683,3971.0,0.481,0.352,0.144,0.281,0.471,0.296,0.16,0.267,1,4,4,4,7,7,2,4,16,15,15,15,6,10,Los Angeles Lakers,2003-04
1610612763,Memphis Grizzlies,82,50,32,0.61,3976.0,0.479,0.322,0.158,0.295,0.465,0.328,0.179,0.316,1,8,8,8,5,8,8,11,11,10,25,1,29,10,Memphis Grizzlies,2003-04
1610612748,Miami Heat,82,42,40,0.512,3951.0,0.463,0.298,0.152,0.274,0.463,0.338,0.162,0.266,1,12,12,12,23,19,17,7,21,9,26,13,5,10,Miami Heat,2003-04
1610612749,Milwaukee Bucks,82,41,41,0.5,3956.0,0.477,0.33,0.143,0.276,0.485,0.287,0.15,0.282,1,14,14,14,19,10,5,3,20,24,8,22,12,10,Milwaukee Bucks,2003-04
1610612750,Minnesota Timberwolves,82,58,24,0.707,3951.0,0.486,0.265,0.139,0.267,0.444,0.286,0.146,0.275,1,2,2,2,23,4,27,2,23,3,6,26,9,10,Minnesota Timberwolves,2003-04
1610612751,New Jersey Nets,82,47,35,0.573,3941.0,0.471,0.291,0.16,0.259,0.46,0.29,0.175,0.261,1,9,9,9,28,15,20,16,27,7,11,6,3,10,New Jersey Nets,2003-04
1610612740,New Orleans Hornets,82,41,41,0.5,3966.0,0.46,0.293,0.162,0.306,0.476,0.291,0.169,0.287,1,14,14,14,11,22,19,18,7,17,13,8,16,10,New Orleans Hornets,2003-04
1610612752,New York Knicks,82,39,43,0.476,3976.0,0.474,0.266,0.169,0.28,0.461,0.339,0.148,0.272,1,17,17,17,5,13,26,22,19,8,28,24,8,10,New York Knicks,2003-04
1610612753,Orlando Magic,82,21,61,0.256,3966.0,0.461,0.296,0.145,0.281,0.502,0.289,0.144,0.313,1,29,29,29,13,21,18,5,18,29,9,28,27,10,Orlando Magic,2003-04
1610612755,Philadelphia 76ers,82,33,49,0.402,3971.0,0.456,0.321,0.174,0.282,0.467,0.311,0.166,0.293,1,22,22,22,7,24,10,25,15,11,19,10,17,10,Philadelphia 76ers,2003-04
1610612756,Phoenix Suns,82,29,53,0.354,3946.0,0.475,0.28,0.16,0.266,0.482,0.314,0.166,0.301,1,24,24,24,26,11,22,14,24,22,21,12,22,10,Phoenix Suns,2003-04
1610612757,Portland Trail Blazers,82,41,41,0.5,3996.0,0.478,0.267,0.164,0.312,0.482,0.246,0.152,0.3,1,14,14,14,1,9,25,19,4,21,1,20,21,10,Portland Trail Blazers,2003-04
1610612758,Sacramento Kings,82,55,27,0.671,3956.0,0.507,0.305,0.145,0.26,0.483,0.257,0.156,0.302,1,5,5,5,22,1,14,6,26,23,2,19,23,10,Sacramento Kings,2003-04
1610612759,San Antonio Spurs,82,57,25,0.695,3951.0,0.473,0.322,0.16,0.295,0.433,0.289,0.166,0.254,1,3,3,3,25,14,9,15,10,1,10,11,1,10,San Antonio Spurs,2003-04
1610612760,Seattle SuperSonics,82,37,45,0.451,3961.0,0.501,0.27,0.155,0.272,0.487,0.306,0.158,0.315,1,18,18,18,15,2,24,8,22,26,17,17,28,10,Seattle SuperSonics,2003-04
1610612761,Toronto Raptors,82,33,49,0.402,3996.0,0.454,0.26,0.157,0.238,0.449,0.323,0.161,0.299,1,22,22,22,2,25,28,10,29,5,23,14,19,10,Toronto Raptors,2003-04
1610612762,Utah Jazz,82,42,40,0.512,3956.0,0.456,0.356,0.184,0.341,0.468,0.414,0.172,0.276,1,12,12,12,19,23,1,29,1,12,29,7,10,10,Utah Jazz,2003-04
1610612764,Washington Wizards,82,25,57,0.305,3966.0,0.454,0.337,0.183,0.307,0.486,0.278,0.169,0.305,1,27,27,27,11,26,4,28,6,25,4,9,25,10,Washington Wizards,2003-04
1610612737,Atlanta Hawks,82,13,69,0.159,3971.0,0.464,0.299,0.17,0.307,0.513,0.375,0.156,0.279,1,30,30,30,12,27,25,27,6,30,29,15,9,10,Atlanta Hawks,2004-05
1610612738,Boston Celtics,82,45,37,0.549,3976.0,0.501,0.357,0.164,0.272,0.481,0.364,0.16,0.299,1,11,11,11,10,3,6,24,23,14,27,10,24,10,Boston Celtics,2004-05
1610612766,Charlotte Bobcats,82,18,64,0.22,3976.0,0.455,0.306,0.151,0.295,0.497,0.35,0.165,0.291,1,28,28,28,8,29,23,14,11,24,22,5,21,10,Charlotte Bobcats,2004-05
1610612741,Chicago Bulls,82,47,35,0.573,3966.0,0.471,0.311,0.174,0.284,0.454,0.352,0.162,0.274,1,10,10,10,16,24,21,30,18,2,26,9,7,10,Chicago Bulls,2004-05
1610612739,Cleveland Cavaliers,82,42,40,0.512,3971.0,0.47,0.325,0.149,0.325,0.485,0.331,0.158,0.285,1,17,17,17,11,25,15,11,1,17,16,12,12,10,Cleveland Cavaliers,2004-05
1610612742,Dallas Mavericks,82,58,24,0.707,3946.0,0.492,0.346,0.141,0.286,0.472,0.316,0.163,0.298,1,4,4,4,27,8,9,5,17,8,12,8,23,10,Dallas Mavericks,2004-05
1610612743,Denver Nuggets,82,49,33,0.598,3951.0,0.483,0.35,0.155,0.284,0.482,0.331,0.169,0.283,1,9,9,9,25,15,7,18,19,15,17,3,11,10,Denver Nuggets,2004-05
1610612765,Detroit Pistons,82,54,28,0.659,3991.0,0.472,0.335,0.152,0.312,0.461,0.276,0.152,0.27,1,5,5,5,3,23,11,15,4,5,3,19,5,10,Detroit Pistons,2004-05
1610612744,Golden State Warriors,82,34,48,0.415,3981.0,0.475,0.278,0.14,0.278,0.491,0.305,0.158,0.303,1,21,21,21,5,21,29,4,21,19,9,13,27,10,Golden State Warriors,2004-05
1610612745,Houston Rockets,82,51,31,0.622,3971.0,0.486,0.309,0.15,0.263,0.459,0.329,0.144,0.255,1,7,7,7,13,11,22,13,27,3,15,25,1,10,Houston Rockets,2004-05
1610612754,Indiana Pacers,82,44,38,0.537,3981.0,0.476,0.358,0.158,0.264,0.472,0.35,0.154,0.287,1,14,14,14,7,18,4,20,26,7,23,17,15,10,Indiana Pacers,2004-05
1610612746,Los Angeles Clippers,82,37,45,0.451,4006.0,0.477,0.357,0.168,0.303,0.48,0.308,0.147,0.287,1,19,19,19,1,17,5,26,7,13,11,22,14,10,Los Angeles Clippers,2004-05
1610612747,Los Angeles Lakers,82,34,48,0.415,3956.0,0.485,0.322,0.152,0.295,0.493,0.279,0.125,0.289,1,21,21,21,19,12,17,16,10,22,5,30,20,10,Los Angeles Lakers,2004-05
1610612763,Memphis Grizzlies,82,45,37,0.549,3941.0,0.489,0.323,0.16,0.271,0.466,0.351,0.174,0.301,1,11,11,11,29,9,16,22,24,6,24,1,26,10,Memphis Grizzlies,2004-05
1610612748,Miami Heat,82,59,23,0.72,3996.0,0.524,0.387,0.146,0.27,0.46,0.318,0.139,0.259,1,2,2,2,2,2,1,7,25,4,13,26,2,10,Miami Heat,2004-05
1610612749,Milwaukee Bucks,82,30,52,0.366,3956.0,0.475,0.339,0.147,0.29,0.499,0.303,0.139,0.28,1,25,25,25,19,19,10,8,14,27,8,27,10,10,Milwaukee Bucks,2004-05
1610612750,Minnesota Timberwolves,82,44,38,0.537,3951.0,0.489,0.275,0.143,0.286,0.472,0.277,0.128,0.286,1,14,14,14,24,10,30,6,16,9,4,29,13,10,Minnesota Timberwolves,2004-05
1610612751,New Jersey Nets,82,42,40,0.512,3981.0,0.463,0.318,0.153,0.255,0.479,0.374,0.169,0.268,1,17,17,17,5,28,18,17,28,11,28,4,4,10,New Jersey Nets,2004-05
1610612740,New Orleans Hornets,82,18,64,0.22,3986.0,0.446,0.279,0.161,0.291,0.491,0.337,0.157,0.293,1,28,28,28,4,30,28,23,13,20,19,14,22,10,New Orleans Hornets,2004-05
1610612752,New York Knicks,82,33,49,0.402,3976.0,0.485,0.312,0.155,0.283,0.501,0.351,0.156,0.288,1,23,23,23,8,13,20,19,20,29,25,16,18,10,New York Knicks,2004-05
1610612753,Orlando Magic,82,36,46,0.439,3941.0,0.478,0.35,0.165,0.299,0.484,0.338,0.149,0.287,1,20,20,20,29,16,8,25,8,16,20,21,17,10,Orlando Magic,2004-05
1610612755,Philadelphia 76ers,82,43,39,0.524,3971.0,0.475,0.326,0.158,0.254,0.485,0.347,0.173,0.273,1,16,16,16,15,20,14,21,29,18,21,2,6,10,Philadelphia 76ers,2004-05
1610612756,Phoenix Suns,82,62,20,0.756,3956.0,0.534,0.296,0.139,0.275,0.478,0.237,0.139,0.317,1,1,1,1,19,1,26,3,22,10,1,28,29,10,Phoenix Suns,2004-05
1610612757,Portland Trail Blazers,82,27,55,0.329,3946.0,0.484,0.303,0.172,0.296,0.479,0.271,0.145,0.323,1,26,26,26,27,14,24,29,9,12,2,24,30,10,Portland Trail Blazers,2004-05
1610612758,Sacramento Kings,82,50,32,0.61,3971.0,0.496,0.287,0.136,0.288,0.493,0.29,0.152,0.31,1,8,8,8,14,4,27,1,15,21,6,18,28,10,Sacramento Kings,2004-05
1610612759,San Antonio Spurs,82,59,23,0.72,3961.0,0.492,0.329,0.15,0.291,0.452,0.307,0.164,0.264,1,2,2,2,18,6,12,12,12,1,10,7,3,10,San Antonio Spurs,2004-05
1610612760,Seattle SuperSonics,82,52,30,0.634,3951.0,0.495,0.328,0.148,0.324,0.496,0.333,0.145,0.287,1,6,6,6,25,5,13,10,2,23,18,23,16,10,Seattle SuperSonics,2004-05
1610612761,Toronto Raptors,82,33,49,0.402,3961.0,0.492,0.316,0.139,0.237,0.499,0.323,0.151,0.289,1,23,23,23,17,7,19,2,30,28,14,20,19,10,Toronto Raptors,2004-05
1610612762,Utah Jazz,82,26,56,0.317,3956.0,0.469,0.361,0.171,0.319,0.499,0.445,0.159,0.277,1,27,27,27,23,26,3,28,3,26,30,11,8,10,Utah Jazz,2004-05
1610612764,Washington Wizards,82,45,37,0.549,3956.0,0.474,0.364,0.148,0.311,0.498,0.301,0.165,0.3,1,11,11,11,19,22,2,9,5,25,7,6,25,10,Washington Wizards,2004-05
1610612737,Atlanta Hawks,82,26,56,0.317,3976.0,0.486,0.34,0.167,0.314,0.513,0.369,0.159,0.305,1,27,27,27,9,20,13,27,3,27,26,8,28,10,Atlanta Hawks,2005-06
1610612738,Boston Celtics,82,33,49,0.402,3976.0,0.504,0.349,0.173,0.255,0.49,0.38,0.154,0.272,1,24,24,24,12,4,9,29,23,16,28,13,14,10,Boston Celtics,2005-06
1610612766,Charlotte Bobcats,82,26,56,0.317,3981.0,0.464,0.319,0.146,0.271,0.514,0.356,0.184,0.293,1,27,27,27,5,29,21,7,13,28,23,1,27,10,Charlotte Bobcats,2005-06
1610612741,Chicago Bulls,82,41,41,0.5,3981.0,0.487,0.292,0.155,0.263,0.464,0.379,0.154,0.253,1,14,14,14,8,16,29,21,19,3,27,12,5,10,Chicago Bulls,2005-06
1610612739,Cleveland Cavaliers,82,50,32,0.61,3966.0,0.492,0.362,0.149,0.284,0.49,0.304,0.142,0.243,1,6,6,6,17,13,7,12,10,18,5,28,4,10,Cleveland Cavaliers,2005-06
1610612742,Dallas Mavericks,82,60,22,0.732,3976.0,0.495,0.364,0.149,0.318,0.475,0.342,0.154,0.278,1,3,3,3,9,10,5,11,2,8,19,14,17,10,Dallas Mavericks,2005-06
1610612743,Denver Nuggets,82,44,38,0.537,3986.0,0.488,0.347,0.152,0.268,0.493,0.309,0.165,0.28,1,11,11,11,3,15,10,14,16,20,7,4,20,10,Denver Nuggets,2005-06
1610612765,Detroit Pistons,82,64,18,0.78,3966.0,0.497,0.297,0.126,0.289,0.477,0.26,0.155,0.288,1,1,1,1,17,7,28,1,7,11,1,10,25,10,Detroit Pistons,2005-06
1610612744,Golden State Warriors,82,34,48,0.415,3966.0,0.479,0.323,0.146,0.269,0.492,0.328,0.159,0.284,1,22,22,22,17,24,19,6,14,19,15,7,22,10,Golden State Warriors,2005-06
1610612745,Houston Rockets,82,34,48,0.415,3966.0,0.471,0.317,0.16,0.255,0.472,0.338,0.146,0.254,1,22,22,22,17,27,22,23,24,6,16,25,7,10,Houston Rockets,2005-06
1610612754,Indiana Pacers,82,41,41,0.5,3946.0,0.487,0.344,0.165,0.271,0.464,0.317,0.147,0.274,1,14,14,14,30,19,12,26,12,2,10,24,15,10,Indiana Pacers,2005-06
1610612746,Los Angeles Clippers,82,47,35,0.573,3961.0,0.487,0.332,0.153,0.254,0.471,0.328,0.135,0.241,1,9,9,9,26,18,17,15,25,5,14,30,3,10,Los Angeles Clippers,2005-06
1610612747,Los Angeles Lakers,82,45,37,0.549,3971.0,0.495,0.329,0.148,0.288,0.486,0.324,0.149,0.264,1,10,10,10,13,11,18,10,8,12,13,21,9,10,Los Angeles Lakers,2005-06
1610612763,Memphis Grizzlies,82,49,33,0.598,3971.0,0.496,0.339,0.155,0.258,0.469,0.315,0.166,0.28,1,7,7,7,13,8,14,20,21,4,8,3,21,10,Memphis Grizzlies,2005-06
1610612748,Miami Heat,82,52,30,0.634,3951.0,0.517,0.363,0.154,0.267,0.477,0.34,0.137,0.236,1,5,5,5,28,2,6,17,17,10,17,29,1,10,Miami Heat,2005-06
1610612749,Milwaukee Bucks,82,40,42,0.488,3971.0,0.492,0.322,0.154,0.273,0.504,0.35,0.153,0.254,1,17,17,17,13,14,20,18,11,23,21,17,6,10,Milwaukee Bucks,2005-06
1610612750,Minnesota Timberwolves,82,33,49,0.402,3971.0,0.48,0.299,0.157,0.252,0.475,0.32,0.151,0.287,1,24,24,24,13,23,26,22,28,7,11,19,24,10,Minnesota Timberwolves,2005-06
1610612751,New Jersey Nets,82,49,33,0.598,3956.0,0.478,0.346,0.148,0.24,0.476,0.359,0.155,0.237,1,7,7,7,27,25,11,9,29,9,24,11,2,10,New Jersey Nets,2005-06
1610612740,New Orleans Hornets,82,38,44,0.463,3961.0,0.464,0.339,0.145,0.269,0.502,0.32,0.159,0.266,1,18,18,18,24,30,15,4,15,22,12,6,10,10,New Orleans Hornets,2005-06
1610612752,New York Knicks,82,23,59,0.28,3986.0,0.481,0.417,0.187,0.312,0.511,0.39,0.149,0.272,1,29,29,29,4,22,1,30,4,26,29,22,13,10,New York Knicks,2005-06
1610612753,Orlando Magic,82,36,46,0.439,3981.0,0.496,0.369,0.165,0.285,0.49,0.361,0.146,0.275,1,20,20,20,5,9,4,25,9,15,25,26,16,10,Orlando Magic,2005-06
1610612755,Philadelphia 76ers,82,38,44,0.463,3981.0,0.487,0.356,0.148,0.256,0.5,0.315,0.16,0.287,1,18,18,18,5,17,8,8,22,21,9,5,23,10,Philadelphia 76ers,2005-06
1610612756,Phoenix Suns,82,54,28,0.659,3991.0,0.537,0.206,0.134,0.221,0.49,0.274,0.149,0.279,1,4,4,4,1,1,30,2,30,17,2,23,19,10,Phoenix Suns,2005-06
1610612757,Portland Trail Blazers,82,21,61,0.256,3946.0,0.474,0.31,0.162,0.266,0.507,0.305,0.144,0.318,1,30,30,30,29,26,25,24,18,25,6,27,30,10,Portland Trail Blazers,2005-06
1610612758,Sacramento Kings,82,44,38,0.537,3966.0,0.492,0.334,0.154,0.254,0.488,0.281,0.154,0.278,1,11,11,11,17,12,16,16,26,13,3,15,18,10,Sacramento Kings,2005-06
1610612759,San Antonio Spurs,82,63,19,0.768,3961.0,0.513,0.298,0.151,0.26,0.457,0.298,0.151,0.258,1,2,2,2,24,3,27,13,20,1,4,18,8,10,San Antonio Spurs,2005-06
1610612760,Seattle SuperSonics,82,35,47,0.427,3966.0,0.504,0.314,0.154,0.304,0.527,0.342,0.153,0.31,1,21,21,21,22,5,24,19,5,29,18,16,29,10,Seattle SuperSonics,2005-06
1610612761,Toronto Raptors,82,27,55,0.329,3991.0,0.5,0.315,0.138,0.254,0.53,0.352,0.15,0.267,1,26,26,26,1,6,23,3,27,30,22,20,11,10,Toronto Raptors,2005-06
1610612762,Utah Jazz,82,41,41,0.5,3976.0,0.467,0.397,0.172,0.324,0.49,0.406,0.156,0.268,1,14,14,14,9,28,2,28,1,14,30,9,12,10,Utah Jazz,2005-06
1610612764,Washington Wizards,82,42,40,0.512,3966.0,0.484,0.375,0.145,0.295,0.504,0.343,0.17,0.291,1,13,13,13,23,21,3,5,6,24,20,2,26,10,Washington Wizards,2005-06
1610612737,Atlanta Hawks,82,30,52,0.366,3976.0,0.471,0.346,0.17,0.292,0.503,0.365,0.163,0.291,1,27,27,27,12,30,9,26,5,21,26,8,26,10,Atlanta Hawks,2006-07
1610612738,Boston Celtics,82,24,58,0.293,3971.0,0.479,0.337,0.172,0.27,0.502,0.375,0.161,0.262,1,29,29,29,14,27,11,28,18,20,28,14,12,10,Boston Celtics,2006-07
1610612766,Charlotte Bobcats,82,33,49,0.402,4001.0,0.48,0.322,0.155,0.264,0.5,0.373,0.165,0.284,1,21,21,21,2,25,15,11,19,18,27,6,22,10,Charlotte Bobcats,2006-07
1610612741,Chicago Bulls,82,49,33,0.598,3956.0,0.493,0.313,0.166,0.286,0.473,0.346,0.18,0.257,1,8,8,8,22,17,21,24,9,3,21,2,10,10,Chicago Bulls,2006-07
1610612739,Cleveland Cavaliers,82,50,32,0.61,3976.0,0.484,0.32,0.152,0.297,0.48,0.331,0.163,0.242,1,7,7,7,8,22,17,9,3,7,17,9,2,10,Cleveland Cavaliers,2006-07
